Ligand_id,Classification,Count_general,Count_diff,Ligand_name
Q7L,VIRAL PROTEIN,3,3,"(3P)-3-(2H-1,3-benzodioxol-5-yl)-1H-pyrazole"
Q7L,TRANSFERASE,3,3,"(3P)-3-(2H-1,3-benzodioxol-5-yl)-1H-pyrazole"
JFS,SIGNALING PROTEIN,8,6,[4-(1H-benzimidazol-1-yl)phenyl]methanol
JFS,VIRAL PROTEIN,8,6,[4-(1H-benzimidazol-1-yl)phenyl]methanol
JFS,LIGASE,8,6,[4-(1H-benzimidazol-1-yl)phenyl]methanol
JFS,ISOMERASE,8,6,[4-(1H-benzimidazol-1-yl)phenyl]methanol
JFS,HYDROLASE,8,6,[4-(1H-benzimidazol-1-yl)phenyl]methanol
JFS,TRANSFERASE,8,6,[4-(1H-benzimidazol-1-yl)phenyl]methanol
LV4,SIGNALING PROTEIN,5,4,1-[2-(trifluoromethyloxy)phenyl]thiourea
LV4,STRUCTURAL PROTEIN,5,4,1-[2-(trifluoromethyloxy)phenyl]thiourea
LV4,VIRAL PROTEIN,5,4,1-[2-(trifluoromethyloxy)phenyl]thiourea
LV4,LIGASE,5,4,1-[2-(trifluoromethyloxy)phenyl]thiourea
O0J,SIGNALING PROTEIN,5,4,"N-[4-(2-amino-1,3-thiazol-4-yl)phenyl]acetamide"
O0J,DNA BINDING PROTEIN,5,4,"N-[4-(2-amino-1,3-thiazol-4-yl)phenyl]acetamide"
O0J,HYDROLASE,5,4,"N-[4-(2-amino-1,3-thiazol-4-yl)phenyl]acetamide"
O0J,CELL CYCLE,5,4,"N-[4-(2-amino-1,3-thiazol-4-yl)phenyl]acetamide"
YEK,SIGNALING PROTEIN,3,2,methyl 1-(methanesulfonyl)-2-methyl-D-prolinate
YEK,VIRAL PROTEIN,3,2,methyl 1-(methanesulfonyl)-2-methyl-D-prolinate
SZB,SIGNALING PROTEIN,3,3,succinimide
SZB,VIRAL PROTEIN,3,3,succinimide
SZB,BIOSYNTHETIC PROTEIN,3,3,succinimide
UU1,SIGNALING PROTEIN,4,3,2-(4-bromo-1H-pyrazol-1-yl)ethan-1-ol
UU1,TRANSCRIPTION,4,3,2-(4-bromo-1H-pyrazol-1-yl)ethan-1-ol
UU1,PROTEIN BINDING,4,3,2-(4-bromo-1H-pyrazol-1-yl)ethan-1-ol
4MB,SIGNALING PROTEIN,3,2,4-[(METHYLSULFONYL)AMINO]BENZOIC ACID
4MB,VIRAL PROTEIN,3,2,4-[(METHYLSULFONYL)AMINO]BENZOIC ACID
YER,SIGNALING PROTEIN,2,2,3-[(pyrimidin-2-yl)amino]benzoic acid
YER,VIRAL PROTEIN,2,2,3-[(pyrimidin-2-yl)amino]benzoic acid
YFR,SIGNALING PROTEIN,3,2,"6-bromo-7-hydroxy-2,2-dimethyl-2H,4H-1,3-benzodioxin-4-one"
YFR,VIRAL PROTEIN,3,2,"6-bromo-7-hydroxy-2,2-dimethyl-2H,4H-1,3-benzodioxin-4-one"
YG0,SIGNALING PROTEIN,2,2,N-phenylcyclopropanecarboxamide
YG0,VIRAL PROTEIN,2,2,N-phenylcyclopropanecarboxamide
76Y,LIPID BINDING PROTEIN,2,2,1-[(2-chlorophenyl)methyl]pyrrole-2-carboxamide
76Y,TRANSFERASE,2,2,1-[(2-chlorophenyl)methyl]pyrrole-2-carboxamide
KWB,LIPID BINDING PROTEIN,2,2,5-cyclohexyl-2-hydroxybenzoate
KWB,HYDROLASE,2,2,5-cyclohexyl-2-hydroxybenzoate
FBB,LIPID BINDING PROTEIN,7,4,"6-fluoro-1,3-benzothiazol-2-amine"
FBB,VIRAL PROTEIN,7,4,"6-fluoro-1,3-benzothiazol-2-amine"
FBB,TRANSFERASE,7,4,"6-fluoro-1,3-benzothiazol-2-amine"
FBB,PROTEIN BINDING,7,4,"6-fluoro-1,3-benzothiazol-2-amine"
TLF,LIPID BINDING PROTEIN,3,3,2-[(3-chloro-2-methylphenyl)amino]benzoic acid
TLF,PLANT PROTEIN,3,3,2-[(3-chloro-2-methylphenyl)amino]benzoic acid
TLF,LIGASE,3,3,2-[(3-chloro-2-methylphenyl)amino]benzoic acid
5WX,LIPID BINDING PROTEIN,3,3,"4-methoxy-1,2-benzoxazol-3-amine"
5WX,PROTEIN BINDING,3,3,"4-methoxy-1,2-benzoxazol-3-amine"
5WX,SIGNALING PROTEIN,3,3,"4-methoxy-1,2-benzoxazol-3-amine"
K34,CYTOSOLIC PROTEIN,10,4,"5-(1,3-thiazol-2-yl)-1H-1,2,4-triazole"
K34,VIRAL PROTEIN,10,4,"5-(1,3-thiazol-2-yl)-1H-1,2,4-triazole"
K34,SIGNALING PROTEIN,10,4,"5-(1,3-thiazol-2-yl)-1H-1,2,4-triazole"
K34,TRANSFERASE,10,4,"5-(1,3-thiazol-2-yl)-1H-1,2,4-triazole"
H04,CYTOSOLIC PROTEIN,4,3,1-(2-ethoxyphenyl)piperazine
H04,LIGASE,4,3,1-(2-ethoxyphenyl)piperazine
H04,VIRAL PROTEIN,4,3,1-(2-ethoxyphenyl)piperazine
UWS,CYTOSOLIC PROTEIN,5,5,"6-methyl-2-[(3-methyl-1,2-oxazol-5-yl)methyl]pyridazin-3(2H)-one"
UWS,VIRAL PROTEIN,5,5,"6-methyl-2-[(3-methyl-1,2-oxazol-5-yl)methyl]pyridazin-3(2H)-one"
UWS,GENE REGULATION,5,5,"6-methyl-2-[(3-methyl-1,2-oxazol-5-yl)methyl]pyridazin-3(2H)-one"
UWS,LIGASE,5,5,"6-methyl-2-[(3-methyl-1,2-oxazol-5-yl)methyl]pyridazin-3(2H)-one"
UWS,PROTEIN BINDING,5,5,"6-methyl-2-[(3-methyl-1,2-oxazol-5-yl)methyl]pyridazin-3(2H)-one"
YX6,CYTOSOLIC PROTEIN,4,2,"N-[(3R)-6-oxopiperidin-3-yl]-1,3-thiazole-4-carboxamide"
YX6,VIRAL PROTEIN,4,2,"N-[(3R)-6-oxopiperidin-3-yl]-1,3-thiazole-4-carboxamide"
LXA,CYTOSOLIC PROTEIN,3,2,~{N}-(1~{H}-benzimidazol-2-ylmethyl)-2-methoxy-ethanamide
LXA,RNA BINDING PROTEIN,3,2,~{N}-(1~{H}-benzimidazol-2-ylmethyl)-2-methoxy-ethanamide
YXB,CYTOSOLIC PROTEIN,2,2,N-[(1H-indol-4-yl)methyl]ethanamine
YXB,VIRAL PROTEIN,2,2,N-[(1H-indol-4-yl)methyl]ethanamine
WKY,CYTOSOLIC PROTEIN,5,4,N-(3-methylpyridin-4-yl)acetamide
WKY,VIRAL PROTEIN,5,4,N-(3-methylpyridin-4-yl)acetamide
WKY,HYDROLASE,5,4,N-(3-methylpyridin-4-yl)acetamide
WKY,OXIDOREDUCTASE,5,4,N-(3-methylpyridin-4-yl)acetamide
WJ7,CYTOSOLIC PROTEIN,4,4,"2-bromo-4-fluoro-N,N-dimethylbenzamide"
WJ7,HYDROLASE,4,4,"2-bromo-4-fluoro-N,N-dimethylbenzamide"
WJ7,GENE REGULATION,4,4,"2-bromo-4-fluoro-N,N-dimethylbenzamide"
WJ7,CELL ADHESION,4,4,"2-bromo-4-fluoro-N,N-dimethylbenzamide"
LFO,CYTOSOLIC PROTEIN,4,3,"N,1-dimethyl-1H-indole-3-carboxamide"
LFO,HYDROLASE,4,3,"N,1-dimethyl-1H-indole-3-carboxamide"
LFO,VIRAL PROTEIN,4,3,"N,1-dimethyl-1H-indole-3-carboxamide"
60P,CYTOSOLIC PROTEIN,5,5,3-methylthiophene-2-carboxylic acid
60P,VIRAL PROTEIN,5,5,3-methylthiophene-2-carboxylic acid
60P,METAL BINDING PROTEIN,5,5,3-methylthiophene-2-carboxylic acid
60P,PROTEIN BINDING,5,5,3-methylthiophene-2-carboxylic acid
60P,HYDROLASE,5,5,3-methylthiophene-2-carboxylic acid
YXK,CYTOSOLIC PROTEIN,2,2,"[1-(2,2,2-trifluoroethyl)-1H-imidazol-2-yl]acetonitrile"
YXK,VIRAL PROTEIN,2,2,"[1-(2,2,2-trifluoroethyl)-1H-imidazol-2-yl]acetonitrile"
YYI,CYTOSOLIC PROTEIN,2,2,5-(difluoromethoxy)pyridin-2(3H)-one
YYI,VIRAL PROTEIN,2,2,5-(difluoromethoxy)pyridin-2(3H)-one
YZK,CYTOSOLIC PROTEIN,2,2,(3M)-3-(2-methyl-1H-imidazol-1-yl)pyridine
YZK,HYDROLASE,2,2,(3M)-3-(2-methyl-1H-imidazol-1-yl)pyridine
RWS,CYTOSOLIC PROTEIN,3,3,"1-(5-methyl-1,3,4-thiadiazol-2-yl)piperidine"
RWS,LIGASE,3,3,"1-(5-methyl-1,3,4-thiadiazol-2-yl)piperidine"
RWS,IMMUNE SYSTEM,3,3,"1-(5-methyl-1,3,4-thiadiazol-2-yl)piperidine"
Z0I,CYTOSOLIC PROTEIN,2,2,N-(1H-indol-7-yl)acetamide
Z0I,HYDROLASE,2,2,N-(1H-indol-7-yl)acetamide
O2A,CYTOSOLIC PROTEIN,7,4,N-methyl-1H-indole-7-carboxamide
O2A,HYDROLASE,7,4,N-methyl-1H-indole-7-carboxamide
O2A,VIRAL PROTEIN,7,4,N-methyl-1H-indole-7-carboxamide
O2A,RNA BINDING PROTEIN,7,4,N-methyl-1H-indole-7-carboxamide
Z2F,CYTOSOLIC PROTEIN,3,2,"1,3-benzothiazole-6-sulfonamide"
Z2F,VIRAL PROTEIN,3,2,"1,3-benzothiazole-6-sulfonamide"
Z2Z,CYTOSOLIC PROTEIN,2,2,8-(methanesulfonyl)quinoline
Z2Z,VIRAL PROTEIN,2,2,8-(methanesulfonyl)quinoline
Z5C,CYTOSOLIC PROTEIN,3,3,"5-(methoxymethyl)-1,2-oxazole-3-carboxamide"
Z5C,HYDROLASE,3,3,"5-(methoxymethyl)-1,2-oxazole-3-carboxamide"
Z5C,VIRAL PROTEIN,3,3,"5-(methoxymethyl)-1,2-oxazole-3-carboxamide"
Z3H,CYTOSOLIC PROTEIN,2,2,"N-[(4R)-3,4-dihydro-2H-1-benzopyran-4-yl]methanesulfonamide"
Z3H,VIRAL PROTEIN,2,2,"N-[(4R)-3,4-dihydro-2H-1-benzopyran-4-yl]methanesulfonamide"
WZY,CYTOSOLIC PROTEIN,4,4,N-(4-methoxyphenyl)glycinamide
WZY,HYDROLASE,4,4,N-(4-methoxyphenyl)glycinamide
WZY,RNA BINDING PROTEIN,4,4,N-(4-methoxyphenyl)glycinamide
WZY,FLAVOPROTEIN,4,4,N-(4-methoxyphenyl)glycinamide
Z9I,CYTOSOLIC PROTEIN,2,2,1-[(2R)-1-(methanesulfonyl)pyrrolidin-2-yl]methanamine
Z9I,RNA BINDING PROTEIN,2,2,1-[(2R)-1-(methanesulfonyl)pyrrolidin-2-yl]methanamine
ZA9,CYTOSOLIC PROTEIN,2,2,4-[(3S)-piperidin-3-yl]-1H-indole
ZA9,VIRAL PROTEIN,2,2,4-[(3S)-piperidin-3-yl]-1H-indole
LWA,CYTOSOLIC PROTEIN,4,4,(2~{S})-~{N}-(4-aminocarbonylphenyl)oxolane-2-carboxamide
LWA,SIGNALING PROTEIN,4,4,(2~{S})-~{N}-(4-aminocarbonylphenyl)oxolane-2-carboxamide
LWA,HYDROLASE,4,4,(2~{S})-~{N}-(4-aminocarbonylphenyl)oxolane-2-carboxamide
LWA,TRANSFERASE,4,4,(2~{S})-~{N}-(4-aminocarbonylphenyl)oxolane-2-carboxamide
W0Y,CYTOSOLIC PROTEIN,3,3,N-methyl-4-sulfamoylbenzamide
W0Y,LIGASE,3,3,N-methyl-4-sulfamoylbenzamide
W0Y,VIRAL PROTEIN,3,3,N-methyl-4-sulfamoylbenzamide
S7A,VIRAL PROTEIN,2,2,"3,3,3-tris(fluoranyl)-1-piperazin-1-yl-propan-1-one"
S7A,SIGNALING PROTEIN,2,2,"3,3,3-tris(fluoranyl)-1-piperazin-1-yl-propan-1-one"
ZTQ,VIRAL PROTEIN,2,2,"(2S)-2-[([1,1'-biphenyl]-4-yl)oxy]propanoic acid"
ZTQ,LIGASE,2,2,"(2S)-2-[([1,1'-biphenyl]-4-yl)oxy]propanoic acid"
AWD,VIRAL PROTEIN,6,4,~{N}-(4-fluorophenyl)-4-methyl-piperazine-1-carboxamide
AWD,HYDROLASE,6,4,~{N}-(4-fluorophenyl)-4-methyl-piperazine-1-carboxamide
AWD,CELL ADHESION,6,4,~{N}-(4-fluorophenyl)-4-methyl-piperazine-1-carboxamide
AWD,OXIDOREDUCTASE,6,4,~{N}-(4-fluorophenyl)-4-methyl-piperazine-1-carboxamide
ZUG,VIRAL PROTEIN,4,3,"N,N-dimethylpyridine-3-sulfonamide"
ZUG,HYDROLASE,4,3,"N,N-dimethylpyridine-3-sulfonamide"
ZUG,GENE REGULATION,4,3,"N,N-dimethylpyridine-3-sulfonamide"
LL0,VIRAL PROTEIN,4,3,2-(difluoromethoxy)benzene-1-sulfonamide
LL0,LIGASE,4,3,2-(difluoromethoxy)benzene-1-sulfonamide
LL0,HYDROLASE,4,3,2-(difluoromethoxy)benzene-1-sulfonamide
LHR,VIRAL PROTEIN,3,3,N-(1H-indazol-6-yl)acetamide
LHR,LIGASE,3,3,N-(1H-indazol-6-yl)acetamide
LHR,HYDROLASE,3,3,N-(1H-indazol-6-yl)acetamide
8C2,VIRAL PROTEIN,2,2,"N-[(3,5-dimethyl-1H-pyrazol-4-yl)methyl]cyclohexanamine"
8C2,PROTEIN BINDING,2,2,"N-[(3,5-dimethyl-1H-pyrazol-4-yl)methyl]cyclohexanamine"
HV2,VIRAL PROTEIN,6,4,"1,1-bis(oxidanylidene)thietan-3-ol"
HV2,TRANSFERASE,6,4,"1,1-bis(oxidanylidene)thietan-3-ol"
HV2,SIGNALING PROTEIN,6,4,"1,1-bis(oxidanylidene)thietan-3-ol"
HV2,HYDROLASE,6,4,"1,1-bis(oxidanylidene)thietan-3-ol"
K4R,STRUCTURAL PROTEIN,3,3,1H-indazole-3-carbonitrile
K4R,VIRAL PROTEIN,3,3,1H-indazole-3-carbonitrile
K4R,HYDROLASE,3,3,1H-indazole-3-carbonitrile
K6U,STRUCTURAL PROTEIN,3,3,"(2M)-2-(2-methoxyphenyl)-1,3,4-oxadiazole"
K6U,HYDROLASE,3,3,"(2M)-2-(2-methoxyphenyl)-1,3,4-oxadiazole"
K6U,LIGASE,3,3,"(2M)-2-(2-methoxyphenyl)-1,3,4-oxadiazole"
K7L,STRUCTURAL PROTEIN,2,2,"(4S)-imidazo[1,2-a]pyrimidine-5,7-diol"
K7L,VIRAL PROTEIN,2,2,"(4S)-imidazo[1,2-a]pyrimidine-5,7-diol"
EYK,STRUCTURAL PROTEIN,5,2,"2-tert-butylbenzene-1,4-diol"
EYK,VIRAL PROTEIN,5,2,"2-tert-butylbenzene-1,4-diol"
KF8,STRUCTURAL PROTEIN,2,2,N-[(3S)-piperidin-3-yl]benzamide
KF8,GENE REGULATION,2,2,N-[(3S)-piperidin-3-yl]benzamide
GV4,STRUCTURAL PROTEIN,2,2,"2-cyano-~{N}-(1,3,5-trimethylpyrazol-4-yl)ethanamide"
GV4,HYDROLASE,2,2,"2-cyano-~{N}-(1,3,5-trimethylpyrazol-4-yl)ethanamide"
LRF,STRUCTURAL PROTEIN,4,3,"N~2~-(4-cyano-3-methyl-1,2-thiazol-5-yl)-N~2~-methylglycinamide"
LRF,VIRAL PROTEIN,4,3,"N~2~-(4-cyano-3-methyl-1,2-thiazol-5-yl)-N~2~-methylglycinamide"
LRF,HYDROLASE,4,3,"N~2~-(4-cyano-3-methyl-1,2-thiazol-5-yl)-N~2~-methylglycinamide"
NUA,STRUCTURAL PROTEIN,5,5,N-(1-ethyl-1H-pyrazol-4-yl)cyclobutanecarboxamide
NUA,LIGASE,5,5,N-(1-ethyl-1H-pyrazol-4-yl)cyclobutanecarboxamide
NUA,PROTEIN BINDING,5,5,N-(1-ethyl-1H-pyrazol-4-yl)cyclobutanecarboxamide
NUA,VIRAL PROTEIN,5,5,N-(1-ethyl-1H-pyrazol-4-yl)cyclobutanecarboxamide
NUA,TRANSFERASE,5,5,N-(1-ethyl-1H-pyrazol-4-yl)cyclobutanecarboxamide
RV4,STRUCTURAL PROTEIN,3,3,N-{4-[(morpholin-4-yl)methyl]phenyl}acetamide
RV4,LIGASE,3,3,N-{4-[(morpholin-4-yl)methyl]phenyl}acetamide
RV4,TRANSCRIPTION,3,3,N-{4-[(morpholin-4-yl)methyl]phenyl}acetamide
KCC,STRUCTURAL PROTEIN,2,2,N-methylquinoxalin-2-amine
KCC,VIRAL PROTEIN,2,2,N-methylquinoxalin-2-amine
K0J,STRUCTURAL PROTEIN,2,2,"N-ethyl-1H-1,2,3-triazole-4-carboxamide"
K0J,PROTEIN BINDING,2,2,"N-ethyl-1H-1,2,3-triazole-4-carboxamide"
KBU,STRUCTURAL PROTEIN,3,2,4-chloro-1H-benzimidazole
KBU,VIRAL PROTEIN,3,2,4-chloro-1H-benzimidazole
860,VIRAL PROTEIN,3,2,2-(3-chlorophenyl)-N-(isoquinolin-4-yl)acetamide
860,HYDROLASE,3,2,2-(3-chlorophenyl)-N-(isoquinolin-4-yl)acetamide
Z26,VIRAL PROTEIN,2,2,2-(5-chloro-2-methoxyphenyl)-N-(isoquinolin-4-yl)acetamide
Z26,HYDROLASE,2,2,2-(5-chloro-2-methoxyphenyl)-N-(isoquinolin-4-yl)acetamide
ST0,VIRAL PROTEIN,2,2,N-cyclopentyloxane-4-sulfonamide
ST0,HYDROLASE,2,2,N-cyclopentyloxane-4-sulfonamide
SZY,VIRAL PROTEIN,3,2,N-(4-methylpyridin-3-yl)acetamide
SZY,HYDROLASE,3,2,N-(4-methylpyridin-3-yl)acetamide
UR7,VIRAL PROTEIN,4,2,1-(3-fluoro-4-methylphenyl)methanesulfonamide
UR7,CELL ADHESION,4,2,1-(3-fluoro-4-methylphenyl)methanesulfonamide
HWH,VIRAL PROTEIN,6,5,~{N}-[2-(5-fluoranyl-1~{H}-indol-3-yl)ethyl]ethanamide
HWH,HYDROLASE,6,5,~{N}-[2-(5-fluoranyl-1~{H}-indol-3-yl)ethyl]ethanamide
HWH,ONCOPROTEIN,6,5,~{N}-[2-(5-fluoranyl-1~{H}-indol-3-yl)ethyl]ethanamide
HWH,RNA BINDING PROTEIN,6,5,~{N}-[2-(5-fluoranyl-1~{H}-indol-3-yl)ethyl]ethanamide
HWH,TRANSCRIPTION,6,5,~{N}-[2-(5-fluoranyl-1~{H}-indol-3-yl)ethyl]ethanamide
UXD,VIRAL PROTEIN,3,3,(1H-pyrazol-4-yl)(pyrrolidin-1-yl)methanone
UXD,LIGASE,3,3,(1H-pyrazol-4-yl)(pyrrolidin-1-yl)methanone
UXD,PROTEIN BINDING,3,3,(1H-pyrazol-4-yl)(pyrrolidin-1-yl)methanone
UR1,VIRAL PROTEIN,3,2,3-fluoro-5-methylbenzene-1-sulfonamide
UR1,PROTEIN BINDING,3,2,3-fluoro-5-methylbenzene-1-sulfonamide
UXG,VIRAL PROTEIN,7,6,1-(diphenylmethyl)azetidin-3-ol
UXG,HYDROLASE,7,6,1-(diphenylmethyl)azetidin-3-ol
UXG,GENE REGULATION,7,6,1-(diphenylmethyl)azetidin-3-ol
UXG,LIGASE,7,6,1-(diphenylmethyl)azetidin-3-ol
UXG,FLAVOPROTEIN,7,6,1-(diphenylmethyl)azetidin-3-ol
UXG,PROTEIN BINDING,7,6,1-(diphenylmethyl)azetidin-3-ol
89W,VIRAL PROTEIN,3,3,N-[(3R)-piperidin-3-yl]benzamide
89W,HYDROLASE,3,3,N-[(3R)-piperidin-3-yl]benzamide
89W,PROTEIN BINDING,3,3,N-[(3R)-piperidin-3-yl]benzamide
TQC,VIRAL PROTEIN,2,2,"(3M)-5-cyclobutyl-3-(1-methyl-1H-imidazol-2-yl)-1,2,4-oxadiazole"
TQC,HYDROLASE,2,2,"(3M)-5-cyclobutyl-3-(1-methyl-1H-imidazol-2-yl)-1,2,4-oxadiazole"
JAW,VIRUS,2,2,1~{H}-indole-5-carboxamide
JAW,TRANSFERASE,2,2,1~{H}-indole-5-carboxamide
T9K,VIRAL PROTEIN,2,2,methyl 2-(4-cyanophenoxy)ethanoate
T9K,HYDROLASE,2,2,methyl 2-(4-cyanophenoxy)ethanoate
TU6,VIRAL PROTEIN,3,3,[4-methyl-6-(piperidin-1-yl)pyrimidin-2-yl]methanol
TU6,GENE REGULATION,3,3,[4-methyl-6-(piperidin-1-yl)pyrimidin-2-yl]methanol
TU6,LIGASE,3,3,[4-methyl-6-(piperidin-1-yl)pyrimidin-2-yl]methanol
TV9,VIRAL PROTEIN,2,2,N-[(1S)-1-(pyridin-3-yl)ethyl]cyclopropanecarboxamide
TV9,LIGASE,2,2,N-[(1S)-1-(pyridin-3-yl)ethyl]cyclopropanecarboxamide
UVA,VIRAL PROTEIN,7,6,N-methyl-2-(methylsulfonyl)aniline
UVA,HYDROLASE,7,6,N-methyl-2-(methylsulfonyl)aniline
UVA,GENE REGULATION,7,6,N-methyl-2-(methylsulfonyl)aniline
UVA,LIGASE,7,6,N-methyl-2-(methylsulfonyl)aniline
UVA,PROTEIN BINDING,7,6,N-methyl-2-(methylsulfonyl)aniline
UVA,TRANSFERASE,7,6,N-methyl-2-(methylsulfonyl)aniline
SYX,VIRAL PROTEIN,2,2,(4-methylpiperazin-1-yl)[(2R)-oxolan-2-yl]methanone
SYX,GENE REGULATION,2,2,(4-methylpiperazin-1-yl)[(2R)-oxolan-2-yl]methanone
GVV,VIRAL PROTEIN,2,2,~{N}-(4-methyl-2-oxidanyl-phenyl)propanamide
GVV,HYDROLASE,2,2,~{N}-(4-methyl-2-oxidanyl-phenyl)propanamide
K0Y,VIRAL PROTEIN,3,3,"methyl N-(5-methyl-1,2-oxazole-3-carbonyl)glycinate"
K0Y,RNA BINDING PROTEIN,3,3,"methyl N-(5-methyl-1,2-oxazole-3-carbonyl)glycinate"
K0Y,TRANSFERASE,3,3,"methyl N-(5-methyl-1,2-oxazole-3-carbonyl)glycinate"
UJK,VIRAL PROTEIN,2,2,"1-(2-methylphenyl)-1,2,3-triazole-4-carboxylic acid"
UJK,HYDROLASE,2,2,"1-(2-methylphenyl)-1,2,3-triazole-4-carboxylic acid"
LPU,VIRAL PROTEIN,4,3,1-(methanesulfonyl)piperidin-4-ol
LPU,HYDROLASE,4,3,1-(methanesulfonyl)piperidin-4-ol
LPU,GENE REGULATION,4,3,1-(methanesulfonyl)piperidin-4-ol
NWY,VIRAL PROTEIN,3,3,N-[(6-methylpyridin-3-yl)methyl]cyclobutanecarboxamide
NWY,HYDROLASE,3,3,N-[(6-methylpyridin-3-yl)methyl]cyclobutanecarboxamide
NWY,OXIDOREDUCTASE,3,3,N-[(6-methylpyridin-3-yl)methyl]cyclobutanecarboxamide
W1P,VIRAL PROTEIN,5,2,"5-methyl-2-phenyl-2,4-dihydro-3H-pyrazol-3-one"
W1P,HYDROLASE,5,2,"5-methyl-2-phenyl-2,4-dihydro-3H-pyrazol-3-one"
UVJ,VIRAL PROTEIN,3,2,3-(2-methyl-1H-benzimidazol-1-yl)propanamide
UVJ,PROTEIN BINDING,3,2,3-(2-methyl-1H-benzimidazol-1-yl)propanamide
TE0,VIRAL PROTEIN,3,3,1-(ethanesulfonyl)piperidine-4-carboxylic acid
TE0,HYDROLASE,3,3,1-(ethanesulfonyl)piperidine-4-carboxylic acid
TE0,GENE REGULATION,3,3,1-(ethanesulfonyl)piperidine-4-carboxylic acid
VVG,VIRAL PROTEIN,4,3,N-(2-fluorophenyl)ethanesulfonamide
VVG,GENE REGULATION,4,3,N-(2-fluorophenyl)ethanesulfonamide
VVG,CELL ADHESION,4,3,N-(2-fluorophenyl)ethanesulfonamide
STV,VIRAL PROTEIN,5,3,"~{N}-(1,3-benzodioxol-5-ylmethyl)ethanesulfonamide"
STV,HYDROLASE,5,3,"~{N}-(1,3-benzodioxol-5-ylmethyl)ethanesulfonamide"
STV,TRANSFERASE,5,3,"~{N}-(1,3-benzodioxol-5-ylmethyl)ethanesulfonamide"
U2R,VIRAL PROTEIN,2,2,(4-fluorophenoxy)acetic acid
U2R,LIGASE,2,2,(4-fluorophenoxy)acetic acid
RX7,VIRAL PROTEIN,3,3,2-methyl-2-{[(3-methylthiophen-2-yl)methyl]amino}propan-1-ol
RX7,IMMUNE SYSTEM,3,3,2-methyl-2-{[(3-methylthiophen-2-yl)methyl]amino}propan-1-ol
RX7,HYDROLASE,3,3,2-methyl-2-{[(3-methylthiophen-2-yl)methyl]amino}propan-1-ol
AYV,VIRAL PROTEIN,4,4,"1-[2-methyl-1,3-bis(oxidanyl)propan-2-yl]-3-phenyl-urea"
AYV,HYDROLASE,4,4,"1-[2-methyl-1,3-bis(oxidanyl)propan-2-yl]-3-phenyl-urea"
AYV,FLAVOPROTEIN,4,4,"1-[2-methyl-1,3-bis(oxidanyl)propan-2-yl]-3-phenyl-urea"
AYV,CELL ADHESION,4,4,"1-[2-methyl-1,3-bis(oxidanyl)propan-2-yl]-3-phenyl-urea"
TJL,VIRAL PROTEIN,3,2,"4-(1,2,4-oxadiazol-5-yl)aniline"
TJL,HYDROLASE,3,2,"4-(1,2,4-oxadiazol-5-yl)aniline"
T0Y,VIRAL PROTEIN,5,4,1-[(thiophen-3-yl)methyl]piperidin-4-ol
T0Y,GENE REGULATION,5,4,1-[(thiophen-3-yl)methyl]piperidin-4-ol
T0Y,HYDROLASE,5,4,1-[(thiophen-3-yl)methyl]piperidin-4-ol
T0Y,PROTEIN BINDING,5,4,1-[(thiophen-3-yl)methyl]piperidin-4-ol
GOJ,VIRAL PROTEIN,3,3,ethyl 1~{H}-pyrazole-4-carboxylate
GOJ,TRANSFERASE,3,3,ethyl 1~{H}-pyrazole-4-carboxylate
GOJ,PROTEIN BINDING,3,3,ethyl 1~{H}-pyrazole-4-carboxylate
7ZX,VIRAL PROTEIN,2,2,"4-bromanyl-1,2-oxazole"
7ZX,TRANSCRIPTION,2,2,"4-bromanyl-1,2-oxazole"
HHQ,VIRAL PROTEIN,5,3,4-iodanyl-3~{H}-pyridin-2-one
HHQ,TRANSCRIPTION,5,3,4-iodanyl-3~{H}-pyridin-2-one
HHQ,CELL CYCLE,5,3,4-iodanyl-3~{H}-pyridin-2-one
UUJ,VIRAL PROTEIN,4,3,5-bromo-2-hydroxybenzonitrile
UUJ,TRANSCRIPTION,4,3,5-bromo-2-hydroxybenzonitrile
UUJ,PROTEIN BINDING,4,3,5-bromo-2-hydroxybenzonitrile
IT4,VIRAL PROTEIN,2,2,4-bromanyl-2-oxidanyl-benzoic acid
IT4,TRANSCRIPTION,2,2,4-bromanyl-2-oxidanyl-benzoic acid
UUV,VIRAL PROTEIN,2,2,4-bromo-1-(2-methoxyethyl)-1H-pyrazole
UUV,PROTEIN BINDING,2,2,4-bromo-1-(2-methoxyethyl)-1H-pyrazole
ISK,VIRAL PROTEIN,2,2,2-acetamido-N-(3-bromanylprop-2-ynyl)ethanamide
ISK,TRANSCRIPTION,2,2,2-acetamido-N-(3-bromanylprop-2-ynyl)ethanamide
XJM,VIRAL PROTEIN,2,2,5-methyl-1H-tetrazole
XJM,TRANSFERASE,2,2,5-methyl-1H-tetrazole
US7,VIRAL PROTEIN,3,2,1-[4-(methylsulfonyl)phenyl]piperazine
US7,HYDROLASE,3,2,1-[4-(methylsulfonyl)phenyl]piperazine
T7L,VIRAL PROTEIN,2,2,"2-phenyl-1,3-thiazole-5-carboxylic acid"
T7L,HYDROLASE,2,2,"2-phenyl-1,3-thiazole-5-carboxylic acid"
T7U,VIRAL PROTEIN,2,2,N-cyclopropyl-2-hydroxybenzamide
T7U,HYDROLASE,2,2,N-cyclopropyl-2-hydroxybenzamide
W3S,VIRAL PROTEIN,7,2,"[1,2,4]triazolo[4,3-a]pyridin-3-amine"
